"snapshot-date","sku","fnsku","asin","product-name","condition","avaliable-quantity(sellable)","qty-with-removals-in-progress","inv-age-0-to-90-days","inv-age-91-to-180-days","inv-age-181-to-270-days","inv-age-271-to-365-days","inv-age-365-plus-days","currency","qty-to-be-charged-ltsf-6-mo","projected-ltsf-6-mo","qty-to-be-charged-ltsf-12-mo","projected-ltsf-12-mo","units-shipped-last-7-days","units-shipped-last-30-days","units-shipped-last-60-days","units-shipped-last-90-days","alert","your-price","sales_price","lowest_price_new","lowest_price_used","Recommended action","Healthy Inventory Level","Recommended sales price","Recommended sale duration (days)","Recommended Removal Quantity","estimated-cost-savings-of-recommended-actions","sell-through","item-volume","volume-units","storage-type"
"2021-07-19","SS-PUN-CH-REBK","X0029BTC9T","B07VNNRG4N","Punchau Cornhole Bags - All Weather Set of 8 Corn Hole Bean Bags - Regulation Size & Weight - 4 Red & 4 Black","New","2","0","2","0","0","0","0","USD","0","0.0","0","0.0","0","0","27","71","","","","-1.0","-1.0","Edit listing","0","0.0","0","0","0.0","2.9278350515463916","0.368000","cubic feet","Standard"
"2021-07-19","SS-CT-MO14-WHT","X002RHZF7N","B08RZBR4CG","Wall Mounted Mail and Key Organizer - Rustic White Wooden Mail Organizer with Black Key Rack Hooks, Decorative Farmhouse Design","New","136","0","136","0","0","0","0","USD","0","0.0","0","0.0","1","2","2","2","Low traffic","19.99","19.99","19.99","0.0","Lower price","126","19.99","0","0","0.0","0.05714285714285714","84.668976","cubic feet","Standard"
"2021-07-19","SS-PUN-CHC-ORBK","X0029CUH65","B07VPRFWXQ","Punchau Cornhole Bean Bags - Corn Filled Set of 8 Bags for Corn Hole Toss Game - Regulation Size & Weight - 4 Royal Blue and 4 Gray","New","67","0","67","0","0","0","0","USD","0","0.0","0","0.0","5","9","9","9","Low traffic","18.99","18.99","18.99","0.0","Advertise listing","0","15.192","364","0","3056.5572570341133","0.24324324324324326","18.033385","cubic feet","Standard"
"2021-07-19","SS-PUN-CH-STAR","X002D7IAZL","B07ZTVQ9VW","Punchau Cornhole Bags - All Weather Set of 8 Corn Hole Bean Bags - Regulation Size & Weight - 4 Stars & 4 Stripes","New","7","0","7","0","0","0","0","USD","0","0.0","0","0.0","1","21","84","149","","20.99","20.99","18.49","0.0","Improve recommendations","8","20.99","0","0","0.0","2.772093023255814","1.630748","cubic feet","Standard"
"2021-07-19","SS-PUN-CH-BLYE","X002D79QTP","B07ZTVG4YV","Punchau Cornhole Bags - All Weather Set of 8 Corn Hole Bean Bags - Regulation Size & Weight - 4 Yellow & 4 Blue","New","68","0","62","6","0","0","0","USD","0","0.0","0","0.0","7","41","74","99","","17.99","16.49","16.49","0.0","Improve recommendations","67","16.49","0","0","0.0","0.9124423963133641","12.092372","cubic feet","Standard"
"2021-07-19","SS-PUN-CH-NBGY","X002D7IB05","B07ZTVFS43","Punchau Cornhole Bags - All Weather Set of 8 Corn Hole Bean Bags - Regulation Size & Weight - 4 Navy Blue & 4 Gray","New","6","0","6","0","0","0","0","USD","0","0.0","0","0.0","2","36","118","329","","21.99","21.99","21.99","20.89","Improve recommendations","5","21.99","0","0","0.0","3.1558752997601918","1.147356","cubic feet","Standard"
"2021-07-19","SS-PUN-CH-BLBK","X0029CRWDL","B07VQWHC41","Punchau Cornhole Bean Bags - Corn Filled Set of 8 Bags for Corn Hole Toss Game - Regulation Size & Weight - 4 Royal Blue and 4 Black","New","40","0","40","0","0","0","0","USD","0","0.0","0","0.0","11","62","130","175","","17.3","17.3","17.3","0.0","Improve recommendations","44","16.99","0","0","0.0","1.8041237113402062","7.165280","cubic feet","Standard"
"2021-07-19","SS-PUN-CH-RENB","X002D7FPKJ","B07ZTTVR9Q","Punchau Cornhole Bags - All Weather Set of 8 Corn Hole Bean Bags - Regulation Size & Weight - 4 Red & 4 Navy Blue","New","106","0","106","0","0","0","0","USD","0","0.0","0","0.0","9","69","122","144","","16.99","16.99","16.99","0.0","Improve recommendations","101","16.99","0","0","0.0","0.9381107491856677","18.748750","cubic feet","Standard"
"2021-07-19","SS-PUN-CH-YEBK","X002D79QV3","B07ZTVHR1Y","Punchau Cornhole Bags - All Weather Set of 8 Corn Hole Bean Bags - Regulation Size & Weight - 4 Yellow & 4 Black","New","53","0","53","0","0","0","0","USD","0","0.0","0","0.0","6","41","66","94","","19.99","16.59","16.59","0.0","Improve recommendations","58","16.59","0","0","0.0","1.0245231607629428","13.573141","cubic feet","Standard"
"2021-07-19","SS-CT-TB9x5-WHT","X002RKADFJ","B08S5XL9P5","Rustic Farmhouse Tissue Box Cover - Wooden White Rectangular Tissue Holder Easy to Refill - 5” x 9“","New","57","0","57","0","0","0","0","USD","0","0.0","0","0.0","19","41","41","41","","16.99","16.99","16.99","0.0","Improve recommendations","62","16.99","0","0","0.0","2.484848484848485","14.008206","cubic feet","Standard"
"2021-07-19","SS-PUN-CHC-BLGY","X00298E4XB","B07VQW7M26","Punchau Cornhole Bean Bags - Corn Filled Set of 8 Bags for Corn Hole Toss Game - Regulation Size & Weight - 4 Stars and 4 Stripes","New","71","0","71","0","0","0","0","USD","0","0.0","0","0.0","2","5","5","5","Low traffic","18.49","18.49","18.49","0.0","Advertise listing","0","16.641","364","0","3105.677087825429","0.13986013986013987","17.587623","cubic feet","Standard"
"2021-07-19","SS-DD-ORGANIC-FITTED-CRIB-182852E","X002476AT3","B01865W6R0","Organic Cotton Waterproof Fitted Crib Pad - Natural Baby Crib Mattress Cover & Protector - Unbleached, Non-Toxic & Hypoallergenic (28"" x 52"" x 7"")","New","169","0","10","159","0","0","0","USD","0","0.0","0","0.0","40","162","333","392","","26.99","26.99","26.99","0.0","Improve recommendations","193","26.99","0","0","0.0","0.949193066347878","35.740120","cubic feet","Standard"
"2021-07-19","SS-CT-TB5x6-BR","X002RKADEF","B08S6CQ659","Rustic Farmhouse Tissue Box Cover - Wooden Brown Square Tissue Holder Easy to Refill - 5” x 6“","New","88","0","88","0","0","0","0","USD","0","0.0","0","0.0","20","54","54","54","","14.99","14.99","14.99","0.0","Improve recommendations","84","14.99","0","0","0.0","2.2268041237113403","13.455112","cubic feet","Standard"
"2021-07-19","SS-PUN-CH-SLBK","X0029A32VJ","B07VRVSNGP","Punchau Cornhole Bags - All Weather Set of 8 Corn Hole Bean Bags - Regulation Size & Weight - 4 Silver & 4 Black","New","63","0","63","0","0","0","0","USD","0","0.0","0","0.0","13","78","161","212","","18.99","18.17","18.17","0.0","Improve recommendations","69","17.99","0","0","0.0","1.5418181818181818","9.946125","cubic feet","Standard"
"2021-07-19","SS-DD-WMS3-FBA-BG-2PK","X002GW9D5T","B08429YPGZ","Dry Defender Waterproof Bed Pads for Incontinence - Absorbent Washable Underpad - Mattress Pads for Kids or Adults - Flat, 36x70 Inch (Pack of 2)","New","12","0","5","7","0","0","0","USD","0","0.0","0","0.0","4","38","92","166","","38.99","38.99","38.99","0.0","Improve recommendations","12","38.99","0","0","0.0","1.7336814621409922","2.994684","cubic feet","Standard"
"2021-07-19","SS-PUN-CH-BLGY","X002993QON","B07VQWH1FX","Punchau Cornhole Bags - All Weather Set of 8 Corn Hole Bean Bags - Regulation Size & Weight - 4 Royal Blue & 4 Gray","New","16","0","16","0","0","0","0","USD","0","0.0","0","0.0","3","32","78","97","","18.99","17.99","17.99","0.0","Improve recommendations","19","17.99","0","0","0.0","2.1675977653631286","2.721840","cubic feet","Standard"
"2021-07-19","SS-PUN-CHB-SCORE","X002OG2VQP","B08L5LLMZ5","Punchau Cornhole Scoreboard - Metal Decal with 2 Magnetic Score Keepers for Corn Hole Boards","New","1","0","1","0","0","0","0","USD","0","0.0","0","0.0","0","0","48","73","Low traffic","10.12","10.12","10.12","0.0","Lower price","0","0.0","0","0","0.0","2.433333333333333","0.019528","cubic feet","Standard"
