"snapshot-date","sku","fnsku","asin","product-name","condition","avaliable-quantity(sellable)","qty-with-removals-in-progress","inv-age-0-to-90-days","inv-age-91-to-180-days","inv-age-181-to-270-days","inv-age-271-to-365-days","inv-age-365-plus-days","currency","qty-to-be-charged-ltsf-6-mo","projected-ltsf-6-mo","qty-to-be-charged-ltsf-12-mo","projected-ltsf-12-mo","units-shipped-last-7-days","units-shipped-last-30-days","units-shipped-last-60-days","units-shipped-last-90-days","alert","your-price","sales_price","lowest_price_new","lowest_price_used","Recommended action","Healthy Inventory Level","Recommended sales price","Recommended sale duration (days)","Recommended Removal Quantity","estimated-cost-savings-of-recommended-actions","sell-through","item-volume","volume-units","storage-type"
"2021-07-17","PL-IFC-123Y100-PK2","X0020Q2ND5","B07MTPZ37H","2 Pack of 100 Foot Lighted Outdoor Extension Cord - 12/3 SJTW Heavy Duty Yellow Extension Cable with 3 Prong Grounded Plug for Safety - Great for Garden and Major Appliances","New","1","0","1","0","0","0","0","USD","0","0.0","0","0.0","0","32","44","44","","","","-1.0","-1.0","Edit listing","0","0.0","0","0","0.0","4.4","0.681625","cubic feet","Oversize"
"2021-07-17","PL-IL-LVR-PRV-CO-BK-10PK","X002LGLPL5","B08DL58116","Ilyapa Privacy Door Lever for Bed/Bath - Contemporary, Matte Black Reversible Interior Keyless Turn Thumb Locking Door Leverset, Matte Black, 10 Pack","New","23","0","15","8","0","0","0","USD","0","0.0","0","0.0","6","31","57","70","","84.99","84.99","84.99","0.0","Improve recommendations","28","84.99","0","0","0.0","1.0256410256410255","20.984004","cubic feet","Oversize"
"2021-07-17","PL-IL-CABPC-NL-K10","X001DF4GGL","B06Y14DFLC","Ilyapa Matte Black Kitchen Cabinet Pulls - 3 Inch Hole Center Bin Cup Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","New","47","0","20","27","0","0","0","USD","0","0.0","0","0.0","12","47","80","130","","20.99","20.99","20.99","12.59","Improve recommendations","52","20.99","0","0","0.0","0.9122807017543859","1.416486","cubic feet","Standard"
"2021-07-17","PL-IL-CABKRB-B25","X00168V4XN","B01JMZX7L2","Ilyapa Oil Rubbed Bronze Kitchen Cabinet Knobs - 1 1/4 Inch Round Drawer Handles - 25 Pack of Kitchen Cabinet Hardware","New","92","0","92","0","0","0","0","USD","0","0.0","0","0.0","28","67","336","663","","29.99","29.99","26.99","22.32","Improve recommendations","51","29.99","0","0","0.0","4.248012718600954","7.169192","cubic feet","Standard"
"2021-07-17","PL-IL-HLDB-CL-BK","X002LGLY1V","B08DL6V51Y","Ilyapa Front Entry Door Handleset with Deadbolt - Classic, Matte Black Exterior Door Handle with Knob and Single Cylinder Deadbolt, Matte Black","New","48","0","48","0","0","0","0","USD","0","0.0","0","0.0","4","11","22","29","","35.03","35.03","35.03","0.0","Improve recommendations","47","36.02","0","0","0.0","0.48945147679324896","17.046288","cubic feet","Standard"
"2021-07-17","PL-PP-CH-BGNB","X0020SE99J","B07MWJ9ZZL","Weather Resistant Cornhole Bean Bags Set of 8 - Regulation Size & Weight - Burgundy & Navy Blue","New","89","0","89","0","0","0","0","USD","0","0.0","0","0.0","28","96","201","274","","17.49","17.49","17.49","0.0","Improve recommendations","87","17.49","0","0","0.0","1.152471083070452","5.230263","cubic feet","Standard"
"2021-07-17","PL-IL-CABKSQ-B25","X00237EB3V","B07PQYKMH9","Ilyapa Oil Rubbed Bronze Square Kitchen Cabinet Knobs - 25 Pack of Drawer Handles Hardware","New","72","0","72","0","0","0","0","USD","0","0.0","0","0.0","2","48","193","254","","","","32.99","20.98","Edit listing","66","28.13","0","0","0.0","2.5888324873096447","5.546952","cubic feet","Standard"
"2021-07-17","PL-PP-STNDSTL2-BK","X002RLIIQT","B08S8YXT8G","Play Platoon Toddler Kitchen Stool with Adjustable Height - Wooden Step Stool Standing Tower for Kids Kitchen Counter Learning","New","87","0","87","0","0","0","0","USD","0","0.0","0","0.0","4","8","10","10","Low traffic","77.99","77.99","77.99","0.0","Lower price","134","77.99","0","0","0.0","0.145985401459854","109.721529","cubic feet","Oversize"
"2021-07-17","PL-IL-CABKRG-B10","X002399KKD","B07PQY5SLK","Ilyapa Oil Rubbed Bronze Kitchen Cabinet Knobs - Round Ringed Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","New","102","0","102","0","0","0","0","USD","0","0.0","0","0.0","5","8","32","80","","16.99","16.99","15.99","11.17","Improve recommendations","99","16.99","0","0","0.0","0.963855421686747","2.823768","cubic feet","Standard"
"2021-07-17","PL-IFC-103Y25","B078KFMGP4","B078KFMGP4","25 Foot Lighted Outdoor Extension Cord - 10/3 SJTW Yellow 10 Gauge Extension Cable with 3 Prong Grounded Plug for Safety - Great for Garden and Major Appliances","New","42","0","42","0","0","0","0","USD","0","0.0","0","0.0","101","490","668","876","","49.48","49.48","49.48","0.0","Improve recommendations","40","49.48","0","0","0.0","3.1372549019607843","8.822898","cubic feet","Standard"
"2021-07-17","PL-IFC-163B4SPL28","X002OQ8NRL","B08LLF8MXL","1 to 4 Extension Cord Splitter - 28 Foot Black Power Cord Splitter - 16/3 SJTW Outdoor Outlet & Plug Splitter Cable","New","40","0","4","36","0","0","0","USD","0","0.0","0","0.0","5","29","87","111","Low traffic","23.95","23.95","23.95","0.0","Lower price","41","23.95","0","0","0.0","1.121212121212121","18.705600","cubic feet","Standard"
"2021-07-17","PL-IL-SDH4-S2-A","X002FSTYZN","B083XFSY5Z","Ilyapa Self Closing Door Hinges, 2 Pack, Satin Nickel - 4x4 Inch Interior Spring Hinges for Doors","New","282","0","261","21","0","0","0","USD","0","0.0","0","0.0","17","58","158","188","","16.05","16.05","16.05","15.74","Improve recommendations","281","15.99","0","0","0.0","0.6087649402390438","3.264996","cubic feet","Standard"
"2021-07-17","PL-IL-ATS8X10-4PK-BRN","X002B2X30F","B07XK8DWXB","Ilyapa Acrylic Sign Holders with Wood Stands, 4 Pack - 8x10 Inch Blank Table Numbers Set for Wedding","New","54","0","54","0","0","0","0","USD","0","0.0","0","0.0","4","24","179","293","","30.15","30.15","30.15","0.0","Improve recommendations","0","0.0","0","0","0.0","2.915422885572139","4.762584","cubic feet","Standard"
"2021-07-17","PL-IFC-163G10PB","X0016682Z3","B01JN1JTR6","10 Ft Outdoor Extension Cord with Power Block - 16/3 Durable Green Cable - Great for Powering Outdoor Decorations","New","504","0","504","0","0","0","0","USD","0","0.0","0","0.0","82","434","599","823","","12.95","12.95","12.95","0.0","Improve recommendations","484","12.95","0","0","0.0","1.6296296296296295","14.671944","cubic feet","Standard"
"2021-07-17","PL-IFC-163B100PS3","X002M7GB7B","B08FXPMQ6N","100 Ft Black Extension Cord with 3 Electrical Power Outlets - 16/3 SJTW Indoor/Outdoor Cable with 3 Prong Grounded Plug for Safety","New","1","0","1","0","0","0","0","USD","0","0.0","0","0.0","0","2","14","90","Low traffic","50.46","50.46","50.46","0.0","Lower price","0","0.0","0","0","0.0","3.495145631067961","0.218060","cubic feet","Standard"
"2021-07-17","PL-PP-CHC-NBGD-CP","X002TFB9BJ","B07ZTPXHJ5","Corn Filled Cornhole Bags - Set of 8 Bean Bags for Corn Hole Game - Regulation Size & Weight - Navy Blue & Gold","New","95","0","95","0","0","0","0","USD","0","0.0","0","0.0","0","0","0","0","Low conversion","19.99","19.99","19.99","0.0","Create Sale","0","15.991999999999999","63","0","4624.867939528667","0.0","28.204455","cubic feet","Standard"
"2021-07-17","PL-IFC-RVA-DB5","X002QGKW73","B08PMH3YZ3","Iron Forge Cable 30 Amp to 50 Amp RV Electrical Adapter Power Cord, 12 Inch - 10/3 STW TT-30P Male Plug to 14-50R Female Receptacle, Yellow","New","125","0","125","0","0","0","0","USD","0","0.0","0","0.0","1","28","151","250","","25.41","25.41","25.41","0.0","Improve recommendations","125","25.82","0","0","0.0","1.8796992481203008","15.707000","cubic feet","Standard"
"2021-07-17","PL-IFC-162B03-2PK","X002COYEEB","B07ZFZ3L9X","3 Ft Black Extension Cord 2 Pack - 16/2 Durable Electrical Cable","New","2","0","2","0","0","0","0","USD","0","0.0","0","0.0","0","46","113","240","","","","-1.0","-1.0","Edit listing","0","0.0","0","0","0.0","2.467866323907455","0.028936","cubic feet","Standard"
"2021-07-17","PL-IL-DM17X36PU-MVBK","X002HFUXQX","B085LL8SSP","Ilyapa 36 x 17 Inch Double Sided Desk Pad - Leather Style Full Desk Mouse Pad - Easy Clean Non Slip Computer Desk Blotter Mat for Home Or Office (36x17"" Mauve,Black)","New","25","0","25","0","0","0","0","USD","0","0.0","0","0.0","1","29","56","79","","8.99","8.99","8.99","6.8","Improve recommendations","25","8.99","0","0","0.0","1.22007722007722","2.018975","cubic feet","Standard"
"2021-07-17","PL-IFC-163W15AP3","X002RYS613","B08T6BG6PQ","15 Ft Extension Cord with 45° Angled Flat Plug and 3 Electrical Power Outlets - 16/3 SJTW Low Profile Durable White Indoor Cable","New","167","0","167","0","0","0","0","USD","0","0.0","0","0.0","16","21","21","21","","12.18","12.18","12.18","0.0","Improve recommendations","175","12.24","0","0","0.0","0.5","8.516833","cubic feet","Standard"
"2021-07-17","PL-IL-DS-FM-S10","X0023CYK4V","B07PQ92TPQ","Ilyapa Contemporary Half Dome Heavy Duty Floor Mounted Door Stop with Rubber Bumper - Satin Nickel 10 Pack","New","40","0","0","40","0","0","0","USD","0","0.0","0","0.0","2","13","32","51","Low traffic","8.27","8.27","8.27","0.0","Lower price","39","9.73","0","0","0.0","0.769811320754717","1.602320","cubic feet","Standard"
"2021-07-17","PL-IFC-163GSPLT12","X002HX2BFB","B0861BTK2J","1 to 3 Extension Cord Splitter - 6 Foot Green Power Cord Splitter - 16/3 SJTW Outdoor Outlet & Plug Splitter Cable - Great for Powering Outdoor Christmas Decorations","New","154","0","25","21","108","0","0","USD","0","0.0","0","0.0","22","112","228","363","","12.95","12.95","12.95","0.0","Improve recommendations","156","12.95","0","0","0.0","1.1160645657186778","15.640856","cubic feet","Standard"
"2021-07-17","PL-IFC-AW123BL10P","X002JUSOAD","B08B6HTFYH","10 Ft All Weather Extension Cord with 3 Electrical Power Outlets - Stays Flexible in Extreme Cold & Hot Temperatures from -58°F to +221°F - 12/3 SJEOW Heavy Duty Lighted Outdoor Cable","New","125","0","101","24","0","0","0","USD","0","0.0","0","0.0","5","12","20","22","Low traffic","21.99","21.99","21.99","0.0","Advertise listing","32","19.3512","364","0","253.18935252283006","0.22448979591836735","11.237875","cubic feet","Standard"
"2021-07-17","PL-IL-CKCO-K25","X002ONEG4N","B08LDW8P66","Ilyapa Flat Black Kitchen Cabinet Knobs - Circular Cone Drawer Handles - 25 Pack of Kitchen Cabinet Hardware","New","254","0","254","0","0","0","0","USD","0","0.0","0","0.0","2","7","10","10","","12.99","12.99","12.99","0.0","Improve recommendations","256","12.99","0","0","0.0","0.07751937984496124","6.645656","cubic feet","Standard"
"2021-07-17","PL-IL-WRH-BLK-6PK","X002I2M8CH","B086Q5RS5T","Ilyapa Wood Vinyl Record Shelf Wall Mount, 6 Pack - Black Record Album Holder Display Your LP","New","46","0","3","43","0","0","0","USD","0","0.0","0","0.0","18","76","213","316","Low traffic","19.99","19.99","19.99","0.0","Lower price","48","19.99","0","0","0.0","1.5780274656679152","4.533944","cubic feet","Standard"
"2021-07-17","PL-IFC-163G50","X0016905LT","B01JN1JRXW","50 Ft Outdoor Extension Cord - 16/3 Durable Green Cable - Great for Powering Outdoor Decorations","New","40","0","40","0","0","0","0","USD","0","0.0","0","0.0","55","185","494","808","","26.99","26.99","26.99","23.89","Improve recommendations","60","26.99","0","0","0.0","1.896209912536443","4.002280","cubic feet","Standard"
"2021-07-17","PL-IL-SDH4-.625SQ-S2","X002HEZX4V","B085J1ZGVL","Ilyapa Self Closing Door Hinges, 2 Pack, Satin Nickel - 4x4 Inch Interior Spring Hinges for Doors - 5/8 Inch Radius","New","51","0","51","0","0","0","0","USD","0","0.0","0","0.0","6","52","79","115","","29.99","29.99","29.99","0.0","Improve recommendations","47","29.99","0","0","0.0","1.5294117647058822","0.657339","cubic feet","Standard"
"2021-07-17","PL-IFC-163B03-10PK","B078KM659T","B078KM659T","10 Pack of 3Ft Black Extension Cords - 16/3 SJT Electrical Extension Cord Set","New","155","0","155","0","0","0","0","USD","0","0.0","0","0.0","22","118","214","282","","27.8","27.8","27.8","0.0","Improve recommendations","164","27.44","0","0","0.0","1.8401305057096249","49.409505","cubic feet","Standard"
"2021-07-17","PL-PP-14PL16-NB","X002M7RSIR","B08FXP29B6","Non-Toxic Foam Puzzle Floor Mat, Comfortable, Extra Thick Exercise Play Mat for Toddlers, Kids & Adults, 16 Tiles (12""x12""), Grey/Cream/Navy","New","1","0","1","0","0","0","0","USD","0","0.0","0","0.0","0","0","42","50","Low traffic","28.95","28.95","28.95","0.0","Lower price","0","0.0","0","0","0.0","1.8691588785046729","1.286606","cubic feet","Oversize"
"2021-07-17","PL-BCL-S40BL-FN","X002HAHFPZ","B07BKBHR6C","Barcaloo 40"" Flying Saucer Tree Swing - Blue, 600 lb Weight Capacity, Fully Assembled, Easy Setup","New","2","0","0","1","1","0","0","USD","0","0.0","0","0.0","0","0","0","0","Low traffic","39.99","39.99","39.99","0.0","Lower price","0","0.0","0","0","0.0","0.0","6.369944","cubic feet","Oversize"
"2021-07-17","PL-IL-TSTRAP8-6PK","X002NGDF8J","B08J83HPFT","Ilyapa Heavy Duty Gate Hinges, 6 Pack - 8 Inch Outdoor T Strap Hinges for Barn Door, Shed or Wooden Fences","New","73","0","0","73","0","0","0","USD","0","0.0","0","0.0","11","62","133","141","Low traffic","14.99","14.99","14.99","0.0","Lower price","77","15.99","0","0","0.0","0.889589905362776","3.666425","cubic feet","Standard"
"2021-07-17","PL-IL-KNB-DUM-ORB-1PK","X002IF233X","B087KXXDJT","Ilyapa Half Dummy Door Knob for Hall/Closet or French Doors - Colonial, Oil Rubbed Bronze Interior Keyless Non Turning Round Door Handle, Oil Rubbed Bronze","New","55","0","1","54","0","0","0","USD","0","0.0","0","0.0","1","11","25","34","","11.99","11.99","11.99","0.0","Improve recommendations","55","11.99","0","0","0.0","0.4657534246575342","0.945175","cubic feet","Standard"
"2021-07-17","PL-IL-JO16-NO-BN","X002GXY8IZ","B084ZZK7YY","Ilyapa Wall Mounted Jewelry Organizer Shelf, Rustic Wood - Necklace Holder, Earring and Bracelet Hanger Rack","New","49","0","49","0","0","0","0","USD","0","0.0","0","0.0","15","96","175","285","","17.99","17.99","17.99","11.17","Improve recommendations","54","17.99","0","0","0.0","1.8387096774193548","8.868706","cubic feet","Standard"
"2021-07-17","PL-IFC-103N25","X002PN4Z6L","B08NFFYMXK","25 Foot Lighted Outdoor Extension Cord - 10/3 SJTW Orange 10 Gauge Extension Cable with 3 Prong Grounded Plug for Safety - Great for Garden and Major Appliances","New","4","0","4","0","0","0","0","USD","0","0.0","0","0.0","24","52","71","98","","43.26","43.26","43.26","0.0","Improve recommendations","18","43.17","0","0","0.0","5.226666666666667","1.493912","cubic feet","Standard"
"2021-07-17","PL-IFC-LV162B250","X0023NR8LH","B07Q5HBC2N","16/2 Low Voltage Landscape Wire - 250ft Outdoor Low-Voltage Cable for Landscape Lighting, Black","New","69","0","69","0","0","0","0","USD","0","0.0","0","0.0","9","24","25","30","","63.99","63.99","63.99","0.0","Improve recommendations","73","63.99","0","0","0.0","0.6153846153846154","13.407390","cubic feet","Standard"
"2021-07-17","amzn.gr.PL-IFC-163G50-sbgTCXKAiizzm4V-LN","X002YE9HKZ","B01JN1JRXW","50 Ft Outdoor Extension Cord - 16/3 Durable Green Cable - Great for Powering Outdoor Decorations","Used","1","0","1","0","0","0","0","USD","0","0.0","0","0.0","0","0","0","0","Low conversion","23.89","23.89","26.99","23.89","Lower price","1","23.89","0","0","0.0","1.896209912536443","0.100057","cubic feet","Standard"
"2021-07-17","PL-IL-HLDB-HT-SN","X002LGX365","B08DL4SS8B","Ilyapa Front Entry Door Handleset with Deadbolt - Heritage, Satin Nickel Exterior Door Handle with Knob and Single Cylinder Deadbolt, Satin Nickel","New","2","0","2","0","0","0","0","USD","0","0.0","0","0.0","8","23","63","79","","42.38","42.38","42.38","35.01","Improve recommendations","3","44.56","0","0","0.0","1.7853107344632768","0.438686","cubic feet","Standard"
"2021-07-17","PL-PP-CHL-MULTI","X002NZY935","B08KGSSBJP","Play Platoon LED Cornhole Lights for Hole and Board, Set of 2, Multicolor - Corn Hole Lighting Kit for Lighted Outdoor Night Games - Bright, Long Lasting, Easy to Install","New","299","0","299","0","0","0","0","USD","0","0.0","0","0.0","62","151","195","258","","18.42","18.42","18.42","0.0","Improve recommendations","301","18.91","0","0","0.0","2.2241379310344827","24.159798","cubic feet","Standard"
"2021-07-17","PL-IL-SDH4-SQ-B2","X002HF173L","B085JTG5Q6","Ilyapa Self Closing Door Hinges, 2 Pack, Oil Rubbed Bronze- 4x4 Inch Interior Spring Hinges for Doors - Square","New","148","0","148","0","0","0","0","USD","0","0.0","0","0.0","4","16","26","63","","15.99","15.99","15.99","0.0","Improve recommendations","145","17.99","0","0","0.0","0.47102803738317756","1.794204","cubic feet","Standard"
"2021-07-17","PL-IFC-123R10","X0023NQYNP","B07Q4DV2JY","10 Ft Lighted Extension Cord - 12/3 SJTW Heavy Duty Red Outdoor Extension Cable with 3 Prong Grounded Plug for Safety - Great for Garden & Major Appliances","New","168","0","168","0","0","0","0","USD","0","0.0","0","0.0","52","235","522","988","","19.95","19.95","19.95","0.0","Improve recommendations","194","19.95","0","0","0.0","2.6346666666666665","6.206592","cubic feet","Standard"
"2021-07-17","PL-IFC-RVA-DB6","X002QGSNQZ","B08PMK2QNL","Iron Forge Cable 15 Amp to 50 Amp RV Electrical Adapter Power Cord, 12 Inch - 10/3 STW 5-15P Male Plug to SS 2-50R Female Receptacle, Yellow","New","1","0","1","0","0","0","0","USD","0","0.0","0","0.0","3","113","200","256","","17.54","17.54","17.54","0.0","Improve recommendations","0","0.0","0","0","0.0","1.8517179023508137","0.178631","cubic feet","Standard"
"2021-07-17","PL-PP-PLBBALL-RE","X002RBAL6J","B08RG6ZRNH","Play Platoon Pool Basketball Hoop Poolside with 2 Balls and 1 Air Pump - Swimming Pool Outdoor Game Set for Adults & Kids, Red","New","444","0","444","0","0","0","0","USD","0","0.0","0","0.0","11","47","51","51","","82.49","82.49","82.49","0.0","Improve recommendations","447","82.49","0","0","0.0","0.2388758782201405","863.333136","cubic feet","Oversize"
"2021-07-17","PL-IL-MC2S-30","X0016L2NPN","B01KGF5IWS","30 Pack of Menu Covers - Single Page, 2 View, Fits 8.5 x 11 Inch Paper - Restaurant Menu Covers","New","57","0","57","0","0","0","0","USD","0","0.0","0","0.0","27","136","136","136","Low traffic","42.05","42.05","42.05","0.0","Lower price","50","45.39","0","0","0.0","2.1003861003861","10.891788","cubic feet","Standard"
"2021-07-17","PL-IL-LVR-PRV-SN-10PK","X002LGU2QJ","B08DL4STYX","Ilyapa Privacy Door Lever for Bed/Bath - Wave, Satin Nickel Reversible Interior Keyless Turn Thumb Locking Door Leverset, Satin Nickel, 10 Pack","New","62","0","1","61","0","0","0","USD","0","0.0","0","0.0","3","16","28","40","","109.99","109.99","109.99","0.0","Improve recommendations","63","109.99","0","0","0.0","0.431266846361186","55.318136","cubic feet","Oversize"
"2021-07-17","PL-PP-CHC-GNGY-CP","X002TFB94L","B07MWJZYKP","Corn Filled Cornhole Bags - Set of 8 Bean Bags for Corn Hole Game - Regulation Size & Weight - Bright Green & Gray","New","100","0","100","0","0","0","0","USD","0","0.0","0","0.0","0","0","0","0","Low conversion","23.99","23.99","18.99","0.0","Lower price","0","0.0","0","0","0.0","0.43956043956043955","35.875000","cubic feet","Standard"
"2021-07-17","PL-PP-CHC-FBALL-CP","X002TFK03H","B07ZTPC358","Corn Filled Cornhole Bags - Set of 8 Football Bean Bags for Corn Hole Game - Regulation Size & Weight - Light vs Dark Footballs","New","99","0","99","0","0","0","0","USD","0","0.0","0","0.0","0","0","0","0","Low conversion","19.99","19.99","19.99","0.0","Create Sale","0","15.991999999999999","63","0","5215.7943777501305","0.0","32.911758","cubic feet","Standard"
"2021-07-17","PL-PUN-7UGRY","X002OYU4OD","B08LZR5VHW","7.5 Ft Outdoor Patio Umbrella with Aluminum Pole, Easy Open/Close Crank and Push Button Tilt Adjustment - Gray Market Umbrellas","New","106","0","106","0","0","0","0","USD","0","0.0","0","0.0","4","20","30","30","","47.99","47.99","47.99","0.0","Improve recommendations","55","47.99","0","0","0.0","0.6382978723404256","159.000000","cubic feet","Oversize"
"2021-07-17","PL-IFC-163CR30-BKBK","X002JCI7VR","B089DPPM2W","30Ft Retractable Extension Cord Reel with Breaker Switch & 3 Electrical Power Outlets - 16/3 SJTW Durable Black Cable - Perfect for Hanging from Your Garage Ceiling","New","22","0","22","0","0","0","0","USD","0","0.0","0","0.0","5","50","113","163","","60.0","60.0","60.0","0.0","Improve recommendations","20","56.56","0","0","0.0","3.0754716981132075","6.784690","cubic feet","Standard"
"2021-07-17","PL-PP-CH-ORPU","X002A2GWCR","B07WJ6NNB9","Weather Resistant Cornhole Bean Bags Set of 8 - Regulation Size & Weight - 4 Orange & 4 Purple Corn Hole Bags","New","3","0","3","0","0","0","0","USD","0","0.0","0","0.0","20","81","185","263","","16.95","16.95","16.95","0.0","Improve recommendations","7","16.95","0","0","0.0","1.4865900383141764","0.591501","cubic feet","Standard"
"2021-07-17","PL-IL-HLDB-TD-BK-A","X002GWPEZH","B084YZ5K91","Ilyapa Front Entry Door Handleset with Deadbolt - Traditional - Matte Black Elegant Exterior Lock Handle with Single Cylinder Deadbolt and Knob, Matte Black","New","229","0","229","0","0","0","0","USD","0","0.0","0","0.0","26","125","205","299","","32.99","32.99","32.99","0.0","Improve recommendations","216","32.99","0","0","0.0","1.051890941072999","53.960644","cubic feet","Standard"
"2021-07-17","PL-IL-LVR-LDB-KA-SN-3PK","X002IXNOV5","B088MMPNZT","Ilyapa Entry Lever with Single Cylinder Deadbolt Handleset - Wave, Satin Nickel Exterior Door Keyed Alike Turn Thumb Locking Door Lever with Deadbolt, Satin Nickel, 3 Pack","New","1","0","1","0","0","0","0","USD","0","0.0","0","0.0","0","0","0","0","Low traffic","39.99","39.99","39.99","0.0","Improve recommendations","0","0.0","0","0","0.0","0.0","0.382667","cubic feet","Standard"
"2021-07-17","PL-IFC-103Y50","B078KDZBBX","B078KDZBBX","50 Foot Lighted Outdoor Extension Cord - 10/3 SJTW Yellow 10 Gauge Extension Cable with 3 Prong Grounded Plug for Safety - Great for Garden and Major Appliances","New","41","0","41","0","0","0","0","USD","0","0.0","0","0.0","47","319","458","623","","85.74","85.74","85.74","0.0","Improve recommendations","31","85.74","0","0","0.0","3.0303030303030303","21.126890","cubic feet","Standard"
"2021-07-17","PL-IL-CHSMHS-SN-2PK","X002I49E8B","B086VLDNG9","Ilyapa Self Closing Cabinet Hinges Satin Nickel, 2 Pack - Surface Mount Hidden Spring Kitchen Cabinet Door Hinge Hardware","New","314","0","314","0","0","0","0","USD","0","0.0","0","0.0","43","73","76","94","","5.99","5.99","5.99","0.0","Improve recommendations","262","6.99","63","0","40.36811731621947","0.5067385444743935","3.350066","cubic feet","Standard"
"2021-07-17","PL-IFC-163W03AP-2PK","X002RYS64F","B08T6QG474","2 Pack of 3 Ft Extension Cords with 45° Angled Flat Plug - 16/3 SJTW Low Profile Durable White Indoor Cable","New","148","0","148","0","0","0","0","USD","0","0.0","0","0.0","24","46","46","46","","10.0","10.0","10.0","0.0","Improve recommendations","159","9.95","0","0","0.0","1.1017964071856288","3.481108","cubic feet","Standard"
"2021-07-17","PL-IL-LDEC2-6x8-4PK","X002KMLGN7","B08C8P1QTL","Heavy Duty Floating Shelf Brackets, 4 Pack - 6x8 Inch Decorative Metal Corner Brace Support for Wall Mount Shelves","New","2","0","2","0","0","0","0","USD","0","0.0","0","0.0","1","53","122","162","","10.99","10.99","10.99","0.0","Improve recommendations","0","0.0","0","0","0.0","3.6201117318435756","0.177444","cubic feet","Standard"
"2021-07-17","PL-IL-TB5X6-BR","X0023VRNFP","B07QCCFG3X","Ilyapa Wood Tissue Box Cover Square - Rustic Farmhouse Wooden Tissue Holder","New","35","0","35","0","0","0","0","USD","0","0.0","0","0.0","33","79","214","259","","15.99","15.99","15.99","10.43","Improve recommendations","44","15.99","0","0","0.0","1.8309859154929577","4.670330","cubic feet","Standard"
"2021-07-17","PL-IFC-L14-104Y25-P4-FN","X001WEA3B5","B07G17LC7F","30 Amp Generator Cord - 25 Ft 4 Outlet Generator Power Cable with Organizer, L14-30, 10/4 SJTW, 125/250v, 7500 Watt","New","78","0","78","0","0","0","0","USD","0","0.0","0","0.0","5","22","32","34","Low traffic","56.99","56.99","56.99","0.0","Advertise listing","23","53.5706","364","0","181.53284139882317","0.6445497630331753","34.341684","cubic feet","Standard"
"2021-07-17","PL-IL-CABPT-CRV-BK10","X0023CXXNZ","B07PQ8SVQJ","Ilyapa Black Kitchen Cabinet Handles - 3 Inch Hole Center Curved Bar Pulls - 10 Pack of Kitchen Cabinet Hardware","New","25","0","13","12","0","0","0","USD","0","0.0","0","0.0","2","10","25","61","","20.99","20.99","20.99","11.18","Improve recommendations","23","18.99","0","0","0.0","0.9878542510121457","0.666225","cubic feet","Standard"
"2021-07-17","PL-IL-CABKRB-K10","X00168YYAX","B01JMZX4DS","Ilyapa Flat Black Kitchen Cabinet Knobs - 1 1/4 Inch Round Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","New","145","0","7","138","0","0","0","USD","0","0.0","0","0.0","5","34","95","163","","13.99","13.99","13.99","9.42","Improve recommendations","141","15.11","0","0","0.0","0.7325842696629213","3.836555","cubic feet","Standard"
"2021-07-17","PL-PP-CH-BGGY","X0020SONEP","B07MWJCDZ4","Weather Resistant Cornhole Bean Bags Set of 8 - Regulation Size & Weight - Burgundy & Gray","New","26","0","26","0","0","0","0","USD","0","0.0","0","0.0","66","150","298","424","","18.99","18.99","18.99","16.67","Improve recommendations","43","18.99","0","0","0.0","1.325","2.929472","cubic feet","Standard"
"2021-07-17","PL-IFC-PW14-6PK","X00242L1XN","B07QH2L4CX","14 Gauge Primary Wire - 6 Roll Assortment Pack - 100 Ft of Copper Clad Aluminum Wire per Roll","New","120","0","120","0","0","0","0","USD","0","0.0","0","0.0","0","0","17","99","","","","-1.0","-1.0","Edit listing","0","0.0","0","0","0.0","2.459627329192547","20.160000","cubic feet","Standard"
"2021-07-17","PL-PP-15PRT09-KH","X0023N24LV","B07PY8LDPB","Non-Toxic Extra-Thick Children's Play Mat, 9 Tiles - 72 x 72 inch Comfortable Cushiony Foam Floor Puzzle Mat for Kids & Toddlers with 24 x 24 inch Tiles - Khaki","New","3","0","3","0","0","0","0","USD","0","0.0","0","0.0","2","4","79","224","","","","-1.0","-1.0","Edit listing","0","0.0","0","0","0.0","2.376657824933687","6.510417","cubic feet","Oversize"
"2021-07-17","PL-IFC-163W06-2PK-A","X002T3V137","B08WRL7TKH","6 Ft White Extension Cord 2 Pack - 16/3 Durable Electrical Cable","New","175","0","175","0","0","0","0","USD","0","0.0","0","0.0","11","70","135","149","","13.99","13.99","13.99","0.0","Improve recommendations","178","13.99","0","0","0.0","1.6741573033707866","6.426350","cubic feet","Standard"
"2021-07-17","PL-PUN-7USGGN","X002OYU4Q1","B08LZPFZGW","7.5 Ft Outdoor Patio Umbrella with Aluminum Pole, Easy Open/Close Crank and Push Button Tilt Adjustment - Sage Green Market Umbrellas","New","103","0","103","0","0","0","0","USD","0","0.0","0","0.0","11","36","36","36","","47.99","47.99","47.99","0.0","Improve recommendations","107","47.99","0","0","0.0","0.39669421487603307","154.500000","cubic feet","Oversize"
